availability_365,calculated_host_listings_count,longitude,room_type,Price
5.0,1.0,-73.93753,0.0,50
358.0,1.0,-73.94927,0.0,50
0.0,37.0,-73.87645,0.0,33
53.0,1.0,-73.93449,1.0,155
0.0,1.0,-73.91341,0.0,100
364.0,49.0,-73.96343,1.0,225
55.0,1.0,-73.99003,1.0,160
101.0,1.0,-73.95482,1.0,365
0.0,1.0,-74.00182,1.0,150
0.0,1.0,-74.01227,1.0,350
12.0,2.0,-73.94331,1.0,157
0.0,1.0,-73.92181,0.0,47
0.0,1.0,-73.99725,1.0,199
0.0,1.0,-73.98259,1.0,245
0.0,2.0,-73.94001,0.0,120
0.0,5.0,-73.88852,0.0,58
351.0,2.0,-74.00762,0.0,50
2.0,1.0,-73.94925,1.0,130
37.0,1.0,-73.91765,0.0,50
212.0,1.0,-74.00712,1.0,320
62.0,1.0,-73.86474,0.0,35
0.0,1.0,-73.95381,0.0,65
36.0,1.0,-73.95029,0.0,90
365.0,327.0,-73.97607,1.0,202
0.0,1.0,-73.93821,0.0,80
348.0,1.0,-74.0325,1.0,125
26.0,2.0,-73.96751,1.0,200
72.0,1.0,-73.93232,1.0,125
0.0,2.0,-73.94339,0.0,75
0.0,1.0,-74.00828,1.0,290
206.0,2.0,-73.95866,0.0,120
23.0,1.0,-73.94894,1.0,90
69.0,4.0,-73.91765,1.0,250
358.0,1.0,-73.98366,1.0,250
34.0,1.0,-73.9021,0.0,70
0.0,1.0,-73.92179,0.0,59
0.0,1.0,-73.9388,0.0,55
3.0,6.0,-73.9066,0.0,38
365.0,4.0,-73.82642,0.0,45
361.0,1.0,-73.92122,1.0,125
310.0,1.0,-73.97063,1.0,150
0.0,1.0,-73.94161,0.0,45
0.0,1.0,-73.99686,1.0,125
66.0,2.0,-73.96381,2.0,35
62.0,1.0,-73.97388,1.0,500
130.0,2.0,-73.98495,0.0,65
170.0,1.0,-73.93776,1.0,101
365.0,1.0,-74.00953,1.0,200
276.0,1.0,-74.02663,1.0,119
273.0,1.0,-73.92521,1.0,135
325.0,52.0,-73.97951,1.0,87
0.0,2.0,-74.00666,0.0,2000
194.0,1.0,-73.95976,1.0,89
341.0,1.0,-73.94409,0.0,125
341.0,1.0,-73.93074,0.0,75
279.0,2.0,-73.95303,1.0,49
204.0,3.0,-73.97105,0.0,34
0.0,1.0,-73.98128,1.0,140
56.0,1.0,-73.8158,0.0,55
200.0,17.0,-73.98853,1.0,120
352.0,121.0,-73.98236,1.0,239
219.0,103.0,-73.89994,0.0,42
311.0,327.0,-74.01242,1.0,425
354.0,1.0,-73.74902,0.0,55
0.0,1.0,-73.99555,0.0,125
11.0,1.0,-73.94583,1.0,95
252.0,1.0,-73.9596,1.0,140
0.0,1.0,-73.98347,0.0,70
221.0,1.0,-73.99683,0.0,140
95.0,1.0,-74.00357,1.0,160
39.0,3.0,-73.86121,0.0,39
236.0,4.0,-73.9502,0.0,160
329.0,5.0,-73.9114,0.0,36
354.0,47.0,-73.99558,0.0,55
0.0,1.0,-73.80908,0.0,30
165.0,121.0,-73.98359,1.0,239
0.0,1.0,-73.93797,1.0,80
139.0,31.0,-73.98125,1.0,185
5.0,1.0,-73.98459,1.0,198
0.0,1.0,-73.97482,1.0,200
0.0,1.0,-73.93223,0.0,95
283.0,1.0,-73.95447,1.0,350
0.0,1.0,-73.98073,1.0,139
55.0,3.0,-73.9385,2.0,35
361.0,47.0,-73.99633,0.0,65
0.0,1.0,-73.97324,1.0,149
334.0,2.0,-73.952,0.0,65
0.0,1.0,-73.95407,0.0,65
190.0,1.0,-73.99167,1.0,250
0.0,1.0,-73.93294,0.0,100
89.0,1.0,-73.9978,1.0,174
0.0,1.0,-73.94359,1.0,65
34.0,4.0,-73.95664,0.0,40
0.0,1.0,-73.97963,1.0,200
95.0,1.0,-74.00132,1.0,320
0.0,1.0,-73.99981,0.0,199
5.0,1.0,-73.95553,1.0,200
225.0,17.0,-73.98691,1.0,163
0.0,1.0,-73.97241,1.0,135
153.0,3.0,-73.84695,1.0,110
10.0,2.0,-73.95988,1.0,180
131.0,1.0,-74.0255,0.0,46
0.0,1.0,-74.01286,1.0,225
0.0,1.0,-73.91974,1.0,74
0.0,1.0,-73.96022,1.0,150
0.0,1.0,-73.9737,1.0,106
158.0,12.0,-73.97123,1.0,3613
178.0,1.0,-73.99868,1.0,300
0.0,4.0,-73.91379,0.0,36
0.0,1.0,-73.9454,1.0,148
94.0,2.0,-73.94728,1.0,81
0.0,1.0,-73.96956,1.0,150
0.0,1.0,-73.98054,1.0,120
7.0,1.0,-74.00973,1.0,150
0.0,1.0,-73.9579,1.0,350
158.0,1.0,-73.94834,1.0,145
30.0,1.0,-73.95107,0.0,50
38.0,3.0,-73.92592,0.0,39
253.0,1.0,-74.00596,1.0,289
264.0,1.0,-73.93642,0.0,70
0.0,2.0,-73.94688,1.0,118
0.0,1.0,-74.00447,0.0,100
190.0,2.0,-73.96509,1.0,125
166.0,1.0,-73.9383,1.0,75
8.0,1.0,-73.95908,1.0,81
0.0,1.0,-73.92187,0.0,65
0.0,1.0,-73.91292,0.0,25
60.0,2.0,-74.00151,0.0,138
0.0,1.0,-73.98878,1.0,110
7.0,2.0,-73.99675,1.0,121
69.0,1.0,-73.92034,0.0,55
0.0,1.0,-73.97584,0.0,98
12.0,1.0,-73.96489,2.0,165
0.0,1.0,-73.97655,0.0,80
113.0,1.0,-73.96059,1.0,120
0.0,1.0,-73.96664,1.0,100
362.0,7.0,-73.94948,0.0,65
65.0,2.0,-73.97928,0.0,69
139.0,1.0,-73.92037,0.0,68
213.0,2.0,-73.94329,1.0,275
0.0,1.0,-73.98306,0.0,80
320.0,1.0,-73.98677,1.0,99
0.0,6.0,-73.98156,1.0,99
47.0,1.0,-73.99561,1.0,185
67.0,1.0,-73.92923,1.0,156
0.0,1.0,-73.8448,0.0,30
324.0,1.0,-73.95676,1.0,85
278.0,1.0,-73.95108,1.0,145
320.0,3.0,-73.93855,0.0,45
360.0,4.0,-74.01139,0.0,58
5.0,4.0,-73.86449,0.0,34
321.0,5.0,-73.98779,0.0,120
0.0,1.0,-73.96009,0.0,90
353.0,1.0,-73.98366,2.0,65
16.0,1.0,-73.9814,1.0,80
7.0,3.0,-73.99142,1.0,375
310.0,11.0,-73.98268,1.0,200
0.0,1.0,-73.90949,0.0,50
15.0,1.0,-73.98636,1.0,110
12.0,1.0,-73.96963,1.0,260
48.0,2.0,-73.97073,0.0,45
331.0,19.0,-73.93839,1.0,67
67.0,2.0,-73.95983,0.0,115
120.0,1.0,-73.98847,1.0,115
16.0,1.0,-73.9657,1.0,200
0.0,1.0,-73.91879,0.0,30
0.0,1.0,-73.96385,0.0,59
0.0,2.0,-73.95504,0.0,70
0.0,1.0,-73.95615,1.0,105
323.0,2.0,-73.94113,0.0,82
249.0,1.0,-73.95719,0.0,55
0.0,1.0,-73.97831,0.0,43
0.0,1.0,-73.95161,1.0,199
337.0,1.0,-73.88865,1.0,225
39.0,1.0,-73.95483,1.0,169
0.0,1.0,-73.94805,0.0,70
70.0,5.0,-73.93807,1.0,50
0.0,1.0,-73.98876,1.0,225
0.0,1.0,-73.99475,0.0,60
365.0,33.0,-73.97074,1.0,220
0.0,1.0,-73.94047,0.0,25
114.0,1.0,-73.97277,0.0,200
304.0,1.0,-73.99074,1.0,350
0.0,1.0,-73.97305,1.0,153
213.0,1.0,-73.97718,1.0,250
250.0,1.0,-73.95783,1.0,200
0.0,1.0,-73.98725,1.0,1500
269.0,2.0,-74.02654,0.0,89
331.0,1.0,-73.94061,1.0,190
0.0,1.0,-73.94978,1.0,75
124.0,49.0,-73.96646,1.0,956
56.0,1.0,-73.91883,0.0,47
50.0,1.0,-73.96716,1.0,90
0.0,1.0,-73.98439,1.0,135
0.0,1.0,-73.98855,1.0,140
249.0,2.0,-73.91893,0.0,48
0.0,1.0,-73.97116,1.0,200
248.0,1.0,-73.9693,1.0,299
41.0,1.0,-74.00499,1.0,290
0.0,3.0,-73.98327,2.0,100
57.0,8.0,-73.97476,1.0,104
337.0,327.0,-74.00614,1.0,699
0.0,1.0,-73.95599,0.0,59
0.0,1.0,-73.97908,1.0,180
16.0,232.0,-74.0091,1.0,251
95.0,1.0,-73.98231,1.0,88
0.0,1.0,-73.90618,0.0,65
118.0,1.0,-73.98499,1.0,325
219.0,232.0,-73.98543,1.0,312
0.0,1.0,-73.96761,0.0,88
19.0,5.0,-73.90919,0.0,80
59.0,4.0,-73.91836,0.0,70
311.0,9.0,-73.92501,0.0,55
308.0,5.0,-74.00606,1.0,300
14.0,2.0,-73.96009,1.0,195
0.0,2.0,-73.98239,0.0,80
363.0,2.0,-73.91745,0.0,90
1.0,1.0,-73.96334,0.0,75
0.0,1.0,-73.95857,0.0,100
0.0,1.0,-73.92624,0.0,68
362.0,3.0,-73.9271,0.0,70
16.0,1.0,-73.98052,1.0,224
232.0,1.0,-73.94407,1.0,155
284.0,1.0,-73.93205,1.0,175
85.0,1.0,-73.94809,0.0,120
0.0,1.0,-73.99675,1.0,165
157.0,1.0,-73.93616,1.0,120
188.0,1.0,-73.8889,0.0,50
179.0,2.0,-73.98386,1.0,249
0.0,1.0,-74.02989,1.0,100
18.0,1.0,-73.92833,1.0,110
192.0,4.0,-73.94512,0.0,75
7.0,1.0,-73.96463,0.0,100
0.0,1.0,-73.99787,1.0,400
338.0,3.0,-73.91878,1.0,650
29.0,1.0,-73.96263,1.0,99
334.0,2.0,-73.92404,0.0,65
90.0,5.0,-73.73432,0.0,45
157.0,1.0,-73.96759,1.0,159
0.0,1.0,-73.95906,1.0,125
360.0,2.0,-73.94851,0.0,95
358.0,23.0,-73.97277,1.0,300
326.0,4.0,-73.94482,1.0,225
0.0,1.0,-73.95267,0.0,45
335.0,1.0,-73.83172,0.0,75
159.0,2.0,-73.98866,1.0,160
0.0,1.0,-73.98435,1.0,100
324.0,2.0,-73.89358,0.0,45
137.0,1.0,-73.99368,1.0,249
0.0,1.0,-73.96156,0.0,60
179.0,1.0,-73.99116,0.0,99
13.0,1.0,-73.93979,1.0,110
26.0,1.0,-73.93125,1.0,200
250.0,4.0,-73.92425,0.0,35
310.0,1.0,-73.94323,0.0,60
163.0,1.0,-73.84318,0.0,41
6.0,1.0,-73.94891,1.0,97
136.0,5.0,-73.9156,1.0,85
7.0,1.0,-73.95229,0.0,125
302.0,1.0,-73.98601,1.0,119
70.0,1.0,-73.92675,0.0,75
188.0,1.0,-74.00363,1.0,275
0.0,1.0,-73.82249,1.0,159
94.0,1.0,-73.95372,1.0,225
219.0,232.0,-73.98269,1.0,294
365.0,2.0,-73.99707,1.0,375
0.0,1.0,-73.91385,0.0,50
0.0,2.0,-73.92376,0.0,44
363.0,10.0,-73.98717,0.0,350
257.0,1.0,-73.96898,1.0,500
0.0,1.0,-73.99311,0.0,90
0.0,1.0,-73.99691,1.0,150
41.0,1.0,-73.96392,0.0,100
144.0,1.0,-73.98995,1.0,335
312.0,96.0,-73.98475,1.0,175
337.0,2.0,-73.94679,0.0,75
189.0,2.0,-73.97937,0.0,110
59.0,1.0,-73.94458,1.0,125
0.0,1.0,-73.96116,0.0,105
179.0,33.0,-73.95454,0.0,119
9.0,1.0,-73.90918,0.0,78
0.0,1.0,-74.0214,1.0,75
0.0,1.0,-74.00411,0.0,125
0.0,1.0,-73.94568,1.0,160
33.0,1.0,-73.93596,2.0,35
225.0,3.0,-73.96665,0.0,70
179.0,1.0,-73.99557,0.0,120
0.0,1.0,-73.95673,0.0,80
5.0,2.0,-73.94703,1.0,200
0.0,2.0,-73.95893,0.0,49
310.0,1.0,-73.93855,0.0,60
4.0,1.0,-73.97669,1.0,100
32.0,1.0,-73.96605,0.0,72
250.0,2.0,-73.91173,0.0,70
311.0,1.0,-74.01007,1.0,175
0.0,1.0,-74.00111,0.0,119
98.0,1.0,-73.95274,1.0,148
123.0,1.0,-73.95498,0.0,185
364.0,18.0,-73.89792,0.0,35
209.0,1.0,-73.9446,0.0,50
342.0,23.0,-73.97296,1.0,200
77.0,1.0,-73.9632,0.0,99
35.0,1.0,-73.92454,1.0,140
311.0,2.0,-73.90588,0.0,50
0.0,1.0,-73.95689,0.0,58
312.0,26.0,-73.91324,1.0,85
301.0,6.0,-73.98043,1.0,275
0.0,1.0,-73.96263,0.0,50
130.0,1.0,-73.9476,0.0,99
96.0,39.0,-73.98969,1.0,200
0.0,1.0,-73.95122,0.0,59
0.0,1.0,-73.99393,1.0,125
43.0,1.0,-73.97683,1.0,185
325.0,1.0,-73.96906,0.0,115
0.0,1.0,-73.95107,0.0,65
0.0,1.0,-73.84173,1.0,120
364.0,49.0,-73.97207,1.0,200
0.0,1.0,-73.95987,1.0,75
0.0,1.0,-73.99029,0.0,85
362.0,4.0,-74.00248,0.0,159
0.0,1.0,-73.98498,0.0,100
173.0,1.0,-73.98638,1.0,280
324.0,1.0,-73.93991,1.0,169
289.0,2.0,-73.95004,1.0,170
87.0,1.0,-73.91926,0.0,70
0.0,3.0,-73.9441,0.0,90
365.0,1.0,-73.9405,0.0,55
0.0,1.0,-73.94772,0.0,79
15.0,2.0,-73.96327,1.0,99
67.0,2.0,-73.93851,1.0,91
360.0,2.0,-73.82837,1.0,215
0.0,1.0,-73.90852,0.0,50
0.0,1.0,-73.99633,0.0,120
50.0,2.0,-73.94333,0.0,60
11.0,1.0,-73.96018,0.0,55
0.0,1.0,-73.94103,0.0,45
322.0,52.0,-73.94136,1.0,129
365.0,3.0,-73.94637,0.0,60
109.0,1.0,-73.99736,0.0,175
0.0,1.0,-73.96044,1.0,275
0.0,1.0,-74.0021,1.0,200
333.0,2.0,-73.97135,1.0,699
55.0,1.0,-73.98437,1.0,190
260.0,1.0,-73.98009,1.0,199
331.0,327.0,-74.01048,1.0,229
0.0,1.0,-73.94367,1.0,155
0.0,1.0,-73.98707,1.0,125
0.0,2.0,-73.82381,1.0,70
358.0,232.0,-73.98419,1.0,312
0.0,2.0,-73.74225,0.0,47
0.0,1.0,-73.99874,0.0,65
0.0,1.0,-74.01676,0.0,91
0.0,1.0,-73.98336,1.0,190
257.0,1.0,-73.98074,1.0,200
358.0,1.0,-73.94293,0.0,95
241.0,1.0,-74.0935,1.0,249
18.0,2.0,-73.92589,0.0,75
175.0,2.0,-73.95674,0.0,60
217.0,1.0,-73.974,1.0,240
283.0,1.0,-73.99571,1.0,250
31.0,1.0,-73.94406,0.0,87
85.0,1.0,-73.97575,0.0,90
68.0,1.0,-73.93877,0.0,65
0.0,1.0,-73.99248,0.0,92
89.0,1.0,-74.00869,0.0,370
0.0,1.0,-73.88653,1.0,150
37.0,2.0,-73.79128,0.0,59
0.0,2.0,-73.94089,0.0,44
0.0,1.0,-73.91073,0.0,50
232.0,2.0,-73.95379,0.0,75
35.0,1.0,-73.94706,1.0,90
62.0,6.0,-73.9496,0.0,101
0.0,2.0,-73.98996,1.0,134
0.0,1.0,-73.94154,1.0,115
266.0,1.0,-73.97668,1.0,225
39.0,2.0,-74.00365,0.0,150
152.0,4.0,-73.79152,0.0,69
0.0,1.0,-73.94789,0.0,72
268.0,1.0,-73.93943,0.0,61
26.0,1.0,-73.97936,1.0,110
0.0,1.0,-73.94588,0.0,52
89.0,1.0,-73.98629,0.0,65
0.0,1.0,-73.96751,1.0,150
365.0,50.0,-73.97702,1.0,210
34.0,2.0,-73.92208,0.0,45
281.0,1.0,-73.98922,1.0,249
13.0,1.0,-73.91423,1.0,110
365.0,2.0,-73.91141,0.0,90
0.0,1.0,-73.90473,0.0,49
5.0,1.0,-73.95024,0.0,31
179.0,4.0,-73.91095,2.0,77
92.0,3.0,-73.80965,0.0,50
240.0,11.0,-73.99086,0.0,155
0.0,1.0,-73.93087,0.0,90
333.0,39.0,-73.98874,1.0,195
0.0,2.0,-73.98223,0.0,90
86.0,1.0,-73.96177,1.0,350
0.0,1.0,-73.9375,0.0,55
0.0,3.0,-73.924,0.0,45
0.0,1.0,-73.98007,1.0,125
88.0,2.0,-73.93932,0.0,150
59.0,1.0,-73.82909,0.0,55
2.0,1.0,-73.98494,0.0,90
229.0,9.0,-73.93415,0.0,55
208.0,3.0,-73.87609,0.0,45
364.0,2.0,-73.93169,0.0,89
272.0,2.0,-73.94563,0.0,64
206.0,1.0,-73.95125,0.0,29
310.0,20.0,-73.99168,1.0,130
0.0,1.0,-73.96641,1.0,150
0.0,12.0,-73.96614,1.0,140
0.0,1.0,-73.95088,0.0,65
0.0,1.0,-73.93241,0.0,40
57.0,1.0,-74.0273,1.0,595
299.0,2.0,-73.90853,1.0,159
10.0,4.0,-73.95156,0.0,175
98.0,2.0,-73.96125,1.0,325
82.0,1.0,-73.95388,0.0,40
0.0,1.0,-73.9572,1.0,133
0.0,1.0,-73.97734,0.0,85
0.0,3.0,-73.9391,0.0,90
0.0,1.0,-73.92935,0.0,60
0.0,1.0,-73.9439,1.0,150
165.0,4.0,-73.98484,0.0,231
0.0,1.0,-73.95279,0.0,45
340.0,1.0,-73.95139,0.0,50
0.0,2.0,-73.94571,1.0,91
0.0,1.0,-73.99301,1.0,130
13.0,1.0,-73.95833,1.0,130
211.0,1.0,-73.9383,1.0,180
361.0,4.0,-73.94888,0.0,60
365.0,1.0,-73.99379,1.0,5000
344.0,2.0,-73.94686,0.0,72
0.0,1.0,-73.94881,0.0,30
19.0,1.0,-73.75117,1.0,93
338.0,96.0,-73.97345,1.0,140
157.0,1.0,-73.93838,1.0,115
91.0,1.0,-73.93101,0.0,79
297.0,1.0,-73.94277,0.0,79
133.0,2.0,-73.81736,1.0,120
308.0,1.0,-73.92446,1.0,400
20.0,1.0,-73.99766,1.0,180
0.0,1.0,-73.95732,0.0,60
105.0,1.0,-73.96179,0.0,99
0.0,2.0,-73.97851,1.0,600
0.0,1.0,-73.98756,1.0,350
148.0,1.0,-73.92144,0.0,60
13.0,2.0,-73.98969,0.0,52
0.0,1.0,-73.92366,1.0,120
0.0,1.0,-73.9981,1.0,180
0.0,1.0,-73.99539,1.0,250
266.0,1.0,-73.90019,1.0,40
345.0,6.0,-73.96089,2.0,45
4.0,1.0,-73.90111,0.0,56
0.0,1.0,-73.97478,1.0,200
225.0,49.0,-73.96566,1.0,675
0.0,1.0,-73.95498,0.0,75
265.0,1.0,-73.93554,1.0,200
324.0,13.0,-73.96904,0.0,45
8.0,1.0,-73.93116,0.0,50
0.0,1.0,-73.92198,1.0,140
0.0,1.0,-73.95887,0.0,50
0.0,1.0,-73.95704,1.0,102
235.0,1.0,-73.92409,1.0,129
11.0,2.0,-73.96484,0.0,65
7.0,2.0,-73.99933,1.0,310
0.0,1.0,-73.98452,1.0,150
300.0,13.0,-73.9944,1.0,145
33.0,1.0,-73.94524,0.0,49
0.0,2.0,-73.99066,0.0,99
2.0,1.0,-73.9959,1.0,180
0.0,1.0,-73.92687,0.0,44
332.0,3.0,-73.91685,1.0,90
0.0,1.0,-73.969,1.0,109
89.0,2.0,-73.96742,1.0,200
179.0,1.0,-73.74688,1.0,250
0.0,1.0,-73.95601,1.0,120
0.0,1.0,-73.96529,2.0,80
5.0,1.0,-74.0084,0.0,119
0.0,1.0,-73.99737,1.0,150
0.0,1.0,-73.93387,0.0,30
0.0,1.0,-73.90458,0.0,35
141.0,2.0,-73.92766,0.0,38
161.0,1.0,-73.92908,1.0,110
89.0,1.0,-73.95033,0.0,120
365.0,5.0,-73.98769,2.0,75
61.0,12.0,-73.9235,0.0,53
315.0,4.0,-73.92488,0.0,79
335.0,2.0,-73.97092,0.0,72
35.0,1.0,-73.94302,0.0,60
146.0,2.0,-73.8665,0.0,40
105.0,327.0,-73.97522,1.0,240
0.0,1.0,-73.95668,0.0,50
333.0,14.0,-73.93952,2.0,35
101.0,1.0,-73.98498,1.0,475
215.0,2.0,-73.94945,1.0,138
0.0,1.0,-73.94825,0.0,35
342.0,3.0,-73.9608,0.0,95
2.0,1.0,-73.92597,0.0,40
0.0,1.0,-73.94632,1.0,136
351.0,1.0,-73.9261,1.0,275
324.0,3.0,-73.94141,2.0,36
364.0,33.0,-73.98674,1.0,229
0.0,1.0,-73.93915,1.0,140
0.0,3.0,-73.96405,0.0,59
0.0,1.0,-73.9836,1.0,190
229.0,4.0,-73.98208,1.0,450
175.0,1.0,-73.90008,0.0,38
0.0,1.0,-73.94792,0.0,125
352.0,121.0,-73.98341,1.0,279
0.0,1.0,-73.9288,0.0,65
190.0,2.0,-73.95612,0.0,50
203.0,1.0,-73.94708,1.0,130
0.0,1.0,-73.98621,1.0,140
0.0,1.0,-74.00372,1.0,180
220.0,2.0,-73.98389,0.0,169
0.0,1.0,-74.01224,0.0,60
0.0,4.0,-73.96088,0.0,69
0.0,1.0,-73.99067,0.0,58
77.0,1.0,-73.97894,1.0,300
148.0,1.0,-73.96658,1.0,399
7.0,2.0,-73.96001,0.0,38
27.0,1.0,-73.9603,0.0,150
0.0,1.0,-73.93884,0.0,45
363.0,2.0,-73.93553,1.0,260
359.0,1.0,-73.85615,0.0,50
7.0,1.0,-73.99396,2.0,115
315.0,1.0,-73.94885,1.0,170
364.0,1.0,-73.95704,0.0,50
0.0,2.0,-73.95254,0.0,99
359.0,1.0,-73.90821,1.0,75
318.0,1.0,-73.96964,0.0,40
358.0,3.0,-73.95137,0.0,110
13.0,1.0,-73.97945,1.0,210
346.0,8.0,-73.91923,0.0,90
222.0,3.0,-73.92314,0.0,65
317.0,327.0,-74.01039,1.0,215
109.0,1.0,-73.96111,1.0,129
112.0,1.0,-73.94848,0.0,100
358.0,2.0,-73.90662,0.0,80
43.0,9.0,-73.91235,0.0,35
0.0,1.0,-73.95714,0.0,32
297.0,2.0,-73.96469,1.0,340
351.0,3.0,-73.96734,0.0,95
256.0,1.0,-73.8091,1.0,63
154.0,1.0,-73.98582,1.0,175
89.0,1.0,-73.92974,0.0,39
0.0,1.0,-73.94187,1.0,116
0.0,3.0,-73.9578,1.0,79
0.0,1.0,-73.98541,1.0,75
5.0,1.0,-73.9538,0.0,65
0.0,2.0,-73.92569,1.0,500
0.0,1.0,-73.93454,0.0,50
334.0,2.0,-73.93871,0.0,81
365.0,1.0,-73.9887,0.0,200
0.0,1.0,-73.94345,0.0,79
17.0,1.0,-73.94978,1.0,175
337.0,3.0,-73.94082,1.0,295
0.0,1.0,-74.00773,1.0,95
299.0,2.0,-73.95521,0.0,49
96.0,1.0,-73.96076,0.0,75
109.0,1.0,-73.91027,1.0,150
0.0,1.0,-73.94119,0.0,50
162.0,1.0,-73.94243,1.0,139
116.0,1.0,-73.92526,0.0,60
32.0,2.0,-73.93944,0.0,51
0.0,1.0,-74.00109,1.0,149
365.0,1.0,-73.82561,0.0,46
179.0,4.0,-73.90856,0.0,30
0.0,5.0,-73.98667,0.0,86
191.0,1.0,-73.92019,1.0,110
220.0,3.0,-73.92965,0.0,80
77.0,1.0,-73.93583,0.0,42
3.0,1.0,-73.91065,1.0,78
311.0,1.0,-73.86264,0.0,50
0.0,1.0,-73.96231,1.0,115
53.0,1.0,-73.97767,0.0,120
21.0,1.0,-73.74383,1.0,125
163.0,2.0,-73.93201,0.0,55
72.0,9.0,-73.9359,1.0,87
28.0,12.0,-73.96565,1.0,130
365.0,34.0,-73.95696,2.0,36
0.0,1.0,-74.004,0.0,130
361.0,5.0,-73.86534,1.0,250
0.0,1.0,-73.98355,1.0,200
0.0,1.0,-73.95044,1.0,175
212.0,1.0,-73.9837,1.0,299
0.0,1.0,-73.96857,0.0,35
0.0,1.0,-73.9929,0.0,64
26.0,1.0,-73.99169,2.0,400
29.0,1.0,-73.99126,1.0,220
0.0,1.0,-73.98732,1.0,275
0.0,1.0,-73.98076,1.0,180
280.0,1.0,-73.95295,1.0,200
1.0,2.0,-73.91361,0.0,80
0.0,1.0,-73.95408,1.0,70
101.0,1.0,-73.99958,1.0,250
89.0,4.0,-73.99952,0.0,120
0.0,1.0,-73.96474,0.0,61
265.0,1.0,-73.96649,0.0,195
0.0,1.0,-73.94907,1.0,80
0.0,1.0,-73.95472,0.0,50
0.0,1.0,-73.96196,1.0,270
364.0,2.0,-73.90427,0.0,200
22.0,1.0,-73.98451,0.0,109
28.0,1.0,-73.88423,1.0,175
192.0,1.0,-73.98069,1.0,345
348.0,1.0,-73.96452,1.0,130
0.0,1.0,-73.93478,0.0,90
0.0,1.0,-73.89911,0.0,30
0.0,3.0,-73.96739,0.0,70
95.0,1.0,-73.96415,1.0,150
177.0,1.0,-73.98075,0.0,175
0.0,1.0,-73.97616,0.0,55
346.0,34.0,-73.96157,1.0,165
0.0,1.0,-73.95741,1.0,95
89.0,1.0,-73.98283,1.0,400
177.0,1.0,-73.94751,1.0,120
167.0,1.0,-73.97589,0.0,75
83.0,1.0,-73.94648,1.0,225
0.0,1.0,-73.95496,0.0,80
0.0,1.0,-73.98527,0.0,80
0.0,1.0,-73.95522,0.0,75
148.0,4.0,-73.98648,0.0,140
0.0,1.0,-73.91439,1.0,100
0.0,1.0,-73.98406,0.0,99
347.0,2.0,-73.9331,1.0,300
132.0,1.0,-73.94559,1.0,80
88.0,3.0,-73.95132,0.0,80
344.0,6.0,-73.9604,2.0,37
177.0,1.0,-73.98984,0.0,180
359.0,5.0,-73.77373,0.0,59
265.0,1.0,-73.95653,1.0,190
0.0,1.0,-74.00754,1.0,130
314.0,1.0,-73.95554,1.0,199
19.0,1.0,-73.90979,0.0,50
0.0,1.0,-73.94379,1.0,100
20.0,2.0,-74.00379,0.0,80
340.0,1.0,-73.86705,2.0,57
365.0,1.0,-73.98643,0.0,200
188.0,1.0,-73.99911,1.0,195
364.0,6.0,-73.94616,1.0,220
188.0,1.0,-73.99452,1.0,150
75.0,1.0,-73.92706,1.0,149
0.0,1.0,-73.98021,1.0,420
180.0,1.0,-73.98146,0.0,175
0.0,1.0,-73.98999,0.0,85
317.0,5.0,-73.98416,1.0,396
0.0,1.0,-73.95639,0.0,50
89.0,1.0,-73.94471,0.0,50
357.0,1.0,-73.93325,0.0,120
0.0,1.0,-73.97885,0.0,600
0.0,1.0,-73.94884,0.0,77
362.0,21.0,-73.9949,1.0,172
86.0,1.0,-73.98486,1.0,339
91.0,327.0,-73.97614,1.0,262
274.0,3.0,-73.98767,1.0,1000
0.0,1.0,-73.96181,1.0,110
248.0,4.0,-73.85226,0.0,55
0.0,1.0,-73.95854,0.0,70
28.0,3.0,-73.93866,0.0,48
172.0,5.0,-73.87727,0.0,45
13.0,1.0,-73.93733,0.0,53
0.0,1.0,-74.00171,0.0,65
166.0,1.0,-73.95341,1.0,225
0.0,1.0,-73.9698,1.0,175
0.0,1.0,-73.9702,1.0,300
344.0,1.0,-73.98595,0.0,150
236.0,1.0,-73.98254,0.0,98
303.0,1.0,-73.99,0.0,130
324.0,2.0,-73.94791,1.0,109
0.0,1.0,-73.9534,1.0,250
359.0,1.0,-73.95294,1.0,280
0.0,1.0,-73.96357,1.0,100
0.0,1.0,-73.99545,1.0,180
16.0,1.0,-73.94131,2.0,50
82.0,1.0,-73.96499,0.0,80
5.0,1.0,-73.9543,1.0,275
332.0,8.0,-73.98318,1.0,150
168.0,1.0,-73.96855,0.0,75
0.0,1.0,-73.97662,1.0,100
0.0,1.0,-73.96713,1.0,375
11.0,2.0,-73.99283,1.0,150
0.0,2.0,-73.92289,0.0,85
0.0,1.0,-73.95647,1.0,200
365.0,18.0,-73.99819,1.0,534
323.0,3.0,-73.98219,1.0,265
52.0,1.0,-73.96751,1.0,290
0.0,1.0,-74.00217,1.0,165
0.0,1.0,-73.94249,0.0,50
309.0,1.0,-73.94478,1.0,150
349.0,2.0,-73.96821,1.0,190
180.0,2.0,-73.73627,0.0,70
37.0,2.0,-73.92709,0.0,40
88.0,2.0,-73.95795,0.0,120
233.0,1.0,-73.97899,1.0,200
5.0,1.0,-73.93338,0.0,64
181.0,1.0,-73.98807,1.0,300
